"bathrooms","bedrooms","levels","livingArea","price","pricePerSquareFoot","garageSpaces","hasGarage","parking","pool","spa","homeType","isNewConstruction","yearBuilt","mild_uout","extr_uout","mout","f.price","f.yearBuilt"
1,3,"one",1348,179900,133,"0","0","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Low","Old"
2,2,"one",1148,199900,174,"0","0","1","0","0","SINGLE_FAMILY","0",1924,"0","0",0,"Low","Historic"
4,4,"two",4305,475000,110,"2","1","1","0","1","SINGLE_FAMILY","0",1988,"0","0",0,"Medium-High","Old"
2,3,"one",1240,319990,258,"0","0","1","0","0","SINGLE_FAMILY","0",1930,"0","0",0,"Medium-Low","Old"
2,3,"one",1268,299900,237,"0","0","1","0","0","SINGLE_FAMILY","0",1962,"0","0",0,"Medium-Low","Old"
1,2,"one",1188,325000,274,"0","0","0","0","0","SINGLE_FAMILY","0",2017,"0","0",0,"Medium-Low","New"
3,4,"two",3195,410000,128,"0","1","0","0","1","SINGLE_FAMILY","0",2001,"0","0",0,"Medium-High","Recent"
1,3,"one",800,125000,156,"0","0","0","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Low","Old"
4,4,"one",2904,799000,275,"0","1","1","0","0","SINGLE_FAMILY","0",1961,"0","0",0,"High","Old"
2,3,"one",1605,364900,227,"0","0","0","0","0","SINGLE_FAMILY","0",1930,"0","0",0,"Medium-High","Old"
4,5,"two",4118,389900,95,"2","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-High","Recent"
3,3,"one",2845,299000,105,"0","0","0","1","0","SINGLE_FAMILY","0",1973,"0","0",0,"Medium-Low","Old"
2,3,"one",1260,247000,196,"0","0","0","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-Low","New"
1,2,"one",1500,120000,80,"0","1","1","0","0","SINGLE_FAMILY","0",1964,"0","0",0,"Low","Old"
1,1,"one",919,224900,245,"0","0","1","1","0","CONDO","0",1995,"0","0",0,"Low","Recent"
3,3,"two",1528,312000,204,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-Low","Recent"
4,5,"two",3750,750000,200,"2","1","1","0","1","SINGLE_FAMILY","0",2000,"0","0",0,"High","Recent"
2,2,"one",672,46250,69,"0","0","0","0","0","MULTI_FAMILY","0",1900,"0","0",0,"Low","Historic"
3,4,"one",2292,374900,164,"2","1","1","1","0","SINGLE_FAMILY","0",2017,"0","0",0,"Medium-High","New"
1,1,"one",805,98000,122,"0","0","0","1","0","SINGLE_FAMILY","0",2007,"0","0",0,"Low","Recent"
4,5,"two",2637,550000,209,"2","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"High","Recent"
2,2,"one",1092,137500,126,"0","0","0","0","0","TOWNHOUSE","0",2001,"0","0",0,"Low","Recent"
3,3,"two",1697,415000,245,"0","0","0","0","0","SINGLE_FAMILY","0",1935,"0","0",0,"Medium-High","Old"
3,4,"two",1882,264900,141,"2","1","1","0","0","SINGLE_FAMILY","0",2019,"0","0",0,"Medium-Low","New"
5,6,"three or more",5321,670300,126,"3 or more","1","1","0","1","SINGLE_FAMILY","0",2003,"0","0",0,"High","Recent"
3,4,"two",3955,575000,145,"2","1","1","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"High","Recent"
2,3,"one",1400,25000,18,"0","0","0","0","0","SINGLE_FAMILY","0",1965,"0","0",0,"Low","Old"
4,3,"three or more",2226,369900,166,"2","1","1","0","0","TOWNHOUSE","0",2005,"0","0",0,"Medium-High","Recent"
2,4,"two",2550,185000,73,"0","0","0","0","0","SINGLE_FAMILY","0",1981,"0","0",0,"Low","Old"
2,3,"two",1348,190000,141,"2","1","1","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"Low","Old"
1,2,"one",704,112000,159,"0","0","0","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
3,4,"two",2362,355000,150,"0","1","1","0","0","SINGLE_FAMILY","0",1978,"0","0",0,"Medium-High","Old"
2,2,"one",1398,399900,286,"1","1","1","0","0","SINGLE_FAMILY","1",2020,"0","0",0,"Medium-High","New"
2,3,"one",2440,410000,168,"2","1","1","0","0","SINGLE_FAMILY","0",1967,"0","0",0,"Medium-High","Old"
3,2,"one",2508,299000,119,"0","0","0","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"Medium-Low","Old"
6,6,"two",7182,525000,73,"0","1","1","0","0","SINGLE_FAMILY","0",2007,"0","0",1,"High","Recent"
6,5,"two",4605,699000,152,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2012,"0","0",0,"High","Recent"
2,4,"one",1528,134900,88,"0","0","0","0","0","SINGLE_FAMILY","0",1934,"0","0",0,"Low","Old"
2,3,"one",1492,230000,154,"0","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-Low","Recent"
5,5,"two",3120,549000,176,"0","1","1","0","1","SINGLE_FAMILY","0",2002,"0","0",0,"High","Recent"
3,4,"two",2284,3e+05,131,"2","1","1","0","0","SINGLE_FAMILY","0",1987,"0","0",0,"Medium-Low","Old"
2,3,"one",1481,229000,155,"0","1","1","0","0","SINGLE_FAMILY","0",1954,"0","0",0,"Medium-Low","Old"
4,3,"two",2160,349900,162,"0","1","1","0","0","SINGLE_FAMILY","0",2001,"0","0",0,"Medium-High","Recent"
2,3,"one",1683,399195,237,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
3,3,"one",2811,235000,84,"0","0","1","0","0","SINGLE_FAMILY","0",1947,"0","0",0,"Medium-Low","Old"
2,3,"one",1765,250000,142,"1","1","1","0","0","SINGLE_FAMILY","0",1998,"0","0",0,"Medium-Low","Recent"
2,2,"one",896,323000,360,"0","0","0","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-Low","Recent"
4,3,"two",2527,529900,210,"0","1","0","0","0","TOWNHOUSE","0",2017,"0","0",0,"High","New"
4,5,"two",3048,599900,197,"0","0","0","0","0","CONDO","0",1989,"0","0",0,"High","Old"
2,3,"one",2456,275900,112,"2","1","1","1","0","SINGLE_FAMILY","0",1989,"0","0",0,"Medium-Low","Old"
3,3,"one",2008,650000,324,"0","0","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"High","Old"
3,5,"two",3253,450000,138,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-High","Recent"
2,3,"one",1500,245000,163,"0","1","0","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-Low","Recent"
3,3,"one",1855,129900,70,"1","1","1","0","0","SINGLE_FAMILY","0",1956,"0","0",0,"Low","Old"
5,5,"three or more",4878,550000,113,"0","1","1","0","0","SINGLE_FAMILY","0",2001,"0","0",0,"High","Recent"
6,6,"three or more",5917,995000,168,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2008,"0","0",0,"High","Recent"
1,2,"one",900,289900,322,"0","0","1","0","0","SINGLE_FAMILY","0",1949,"0","0",0,"Medium-Low","Old"
4,5,"three or more",2996,465000,155,"2","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-High","New"
2,3,"one",1081,1e+05,93,"0","0","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"Low","Old"
2,3,"one",2115,1200000,567,"0","0","1","1","0","SINGLE_FAMILY","0",1930,"0","0",1,"High","Old"
3,4,"two",2664,359900,135,"2","1","1","0","0","SINGLE_FAMILY","0",2001,"0","0",0,"Medium-High","Recent"
4,3,"three or more",2319,420000,181,"2","1","1","0","0","TOWNHOUSE","0",2010,"0","0",0,"Medium-High","Recent"
4,4,"three or more",3627,749900,207,"1","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
2,3,"one",1100,178000,162,"0","0","0","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Low","Old"
3,3,"one",2251,144900,64,"0","0","0","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Low","Recent"
2,2,"two",1283,99000,77,"0","0","1","0","0","TOWNHOUSE","1",2005,"0","0",0,"Low","Recent"
3,3,"two",2100,3e+05,143,"2","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-Low","Recent"
3,4,"two",2372,352000,148,"2","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-High","Recent"
3,3,"two",2300,258000,112,"2","1","1","0","0","SINGLE_FAMILY","0",2013,"0","0",0,"Medium-Low","Recent"
5,6,"three or more",5123,650000,127,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"High","Recent"
2,3,"one",1701,359900,212,"0","0","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
2,3,"one",1865,289900,155,"0","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"Medium-Low","New"
4,4,"two",3482,599000,172,"3 or more","1","1","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"High","Old"
4,4,"two",2968,463000,156,"2","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"Medium-High","New"
2,3,"one",2612,4e+05,153,"0","0","1","0","1","SINGLE_FAMILY","0",1998,"0","0",0,"Medium-High","Recent"
4,4,"two",3171,389900,123,"2","1","0","0","1","SINGLE_FAMILY","0",1991,"0","0",0,"Medium-High","Old"
2,3,"one",960,150000,156,"0","0","0","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
2,2,"one",2465,292000,118,"0","1","1","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"Medium-Low","Old"
4,4,"one",3063,519500,170,"2","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"High","Recent"
3,5,"two",2632,475000,180,"0","0","1","1","0","SINGLE_FAMILY","0",1959,"0","0",0,"Medium-High","Old"
3,4,"one",3280,289900,88,"0","0","1","0","0","SINGLE_FAMILY","0",1989,"0","0",0,"Medium-Low","Old"
2,3,"one",1680,134900,80,"0","0","0","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Low","Recent"
3,3,"three or more",2185,550000,252,"0","1","1","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"High","Old"
3,3,"one",2025,4e+05,198,"0","1","0","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"Medium-High","Recent"
2,5,"two",2470,350000,142,"0","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"Medium-High","Old"
3,4,"two",4082,550000,135,"2","1","1","0","0","SINGLE_FAMILY","0",1969,"0","0",0,"High","Old"
3,3,"two",1280,239900,187,"0","1","1","0","0","TOWNHOUSE","0",1983,"0","0",0,"Medium-Low","Old"
5,5,"two",3200,525000,164,"1","1","1","0","1","SINGLE_FAMILY","0",1952,"0","0",0,"High","Old"
2,3,"one",1243,44000,35,"0","0","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Low","Old"
1,2,"one",1174,84400,72,"0","0","1","0","0","SINGLE_FAMILY","0",1922,"0","0",0,"Low","Historic"
6,6,"three or more",6551,1300000,198,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2008,"0","0",1,"High","Recent"
3,5,"two",2491,455000,183,"2","1","1","0","1","SINGLE_FAMILY","0",2007,"0","0",0,"Medium-High","Recent"
4,4,"two",3808,450000,118,"2","1","1","0","1","SINGLE_FAMILY","0",1998,"0","0",0,"Medium-High","Recent"
3,3,"one",1828,199900,109,"0","0","0","1","0","SINGLE_FAMILY","0",1979,"0","0",0,"Low","Old"
2,3,"two",1974,479900,243,"0","0","0","0","0","SINGLE_FAMILY","0",1961,"0","0",0,"High","Old"
4,4,"two",2502,699000,279,"0","1","1","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"High","Old"
4,3,"three or more",2400,540000,225,"2","1","1","0","0","TOWNHOUSE","0",2008,"0","0",0,"High","Recent"
3,4,"two",1740,273000,157,"0","0","0","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"Medium-Low","Recent"
2,3,"one",1800,3e+05,167,"0","0","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-Low","Recent"
2,3,"three or more",1164,303000,260,"1","1","1","0","0","SINGLE_FAMILY","0",1977,"0","0",0,"Medium-Low","Old"
3,4,"three or more",3000,719000,240,"2","1","1","0","0","SINGLE_FAMILY","0",1968,"0","0",0,"High","Old"
1,2,"one",828,225000,272,"0","0","0","0","0","CONDO","0",1924,"0","0",0,"Low","Historic"
1,2,"one",1008,250000,248,"2","1","1","0","0","SINGLE_FAMILY","0",1970,"0","0",0,"Medium-Low","Old"
5,4,"two",2910,850000,292,"2","1","1","1","0","SINGLE_FAMILY","0",1974,"0","0",0,"High","Old"
1,2,"one",704,139000,197,"0","0","0","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
3,4,"two",3212,350000,109,"2","1","1","0","0","SINGLE_FAMILY","0",2007,"0","0",0,"Medium-High","Recent"
3,4,"one",3066,325000,106,"0","1","1","0","0","SINGLE_FAMILY","0",1980,"0","0",0,"Medium-Low","Old"
4,4,"two",2928,380000,130,"2","1","1","0","0","TOWNHOUSE","0",1975,"0","0",0,"Medium-High","Old"
3,4,"two",2622,379899,145,"1","1","1","0","0","SINGLE_FAMILY","0",2020,"0","0",0,"Medium-High","New"
1,3,"one",1200,295000,246,"0","1","0","0","0","SINGLE_FAMILY","0",1920,"0","0",0,"Medium-Low","Historic"
2,3,"one",2139,330000,154,"2","1","1","0","0","SINGLE_FAMILY","0",1990,"0","0",0,"Medium-High","Old"
3,4,"two",1560,331000,212,"2","1","1","0","0","SINGLE_FAMILY","0",1976,"0","0",0,"Medium-High","Old"
1,2,"one",1128,195000,173,"1","1","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Low","Old"
4,6,"two",3438,399999,116,"2","1","1","0","0","SINGLE_FAMILY","0",2015,"0","0",0,"Medium-High","New"
3,5,"one",1784,315000,177,"0","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"Medium-Low","Old"
2,2,"one",1457,340628,234,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
4,4,"one",2396,389000,162,"0","0","0","0","0","SINGLE_FAMILY","0",1983,"0","0",0,"Medium-High","Old"
1,3,"one",822,175000,213,"0","0","1","0","0","SINGLE_FAMILY","0",1958,"0","0",0,"Low","Old"
6,6,"three or more",5431,775000,143,"0","1","1","1","1","SINGLE_FAMILY","0",1999,"0","0",0,"High","Recent"
2,3,"one",1711,399900,234,"0","1","1","0","0","SINGLE_FAMILY","0",1982,"0","0",0,"Medium-High","Old"
2,3,"one",1926,169800,88,"0","0","1","0","0","SINGLE_FAMILY","0",1961,"0","0",0,"Low","Old"
3,5,"two",2709,325000,120,"0","0","1","1","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-Low","Recent"
3,4,"three or more",1674,314900,188,"2","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Medium-Low","Recent"
3,3,"three or more",3959,795000,201,"0","0","1","1","1","SINGLE_FAMILY","0",1983,"0","0",0,"High","Old"
2,3,"one",2020,268900,133,"0","0","1","0","1","SINGLE_FAMILY","0",1925,"0","0",0,"Medium-Low","Old"
3,3,"one",1596,239900,150,"0","1","1","0","0","SINGLE_FAMILY","0",1980,"0","0",0,"Medium-Low","Old"
5,5,"one",5016,659900,132,"2","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"High","Old"
4,3,"three or more",2124,615000,290,"2","1","1","0","0","TOWNHOUSE","0",2017,"0","0",0,"High","New"
1,3,"one",912,160000,175,"0","0","0","0","0","SINGLE_FAMILY","0",1963,"0","0",0,"Low","Old"
3,4,"two",2880,379000,132,"0","1","0","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"Medium-High","Recent"
5,6,"two",6001,675000,112,"0","1","1","0","1","SINGLE_FAMILY","0",1992,"0","0",0,"High","Old"
4,5,"two",3886,6e+05,154,"0","1","0","0","0","SINGLE_FAMILY","0",1982,"0","0",0,"High","Old"
2,3,"one",2375,595000,251,"2","1","1","0","0","SINGLE_FAMILY","0",1959,"0","0",0,"High","Old"
4,5,"two",3592,480000,134,"2","1","1","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"High","Recent"
4,5,"two",2967,419000,141,"2","1","1","0","0","SINGLE_FAMILY","0",1989,"0","0",0,"Medium-High","Old"
3,5,"one",2373,499000,210,"0","1","1","1","0","SINGLE_FAMILY","0",1984,"0","0",0,"High","Old"
2,1,"one",1424,464000,326,"1","1","1","0","1","CONDO","0",2001,"0","0",0,"Medium-High","Recent"
2,3,"two",2320,355000,153,"2","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Medium-High","Recent"
4,4,"two",3126,550000,176,"2","1","1","0","1","SINGLE_FAMILY","0",1999,"0","0",0,"High","Recent"
2,3,"two",1752,275000,157,"2","1","1","0","0","SINGLE_FAMILY","0",1989,"0","0",0,"Medium-Low","Old"
6,6,"two",5148,1199900,233,"0","1","1","0","0","SINGLE_FAMILY","0",1960,"0","0",1,"High","Old"
2,3,"one",2175,239000,110,"0","0","0","0","0","SINGLE_FAMILY","0",1973,"0","0",0,"Medium-Low","Old"
3,4,"two",2043,389900,191,"2","1","1","0","0","SINGLE_FAMILY","0",2007,"0","0",0,"Medium-High","Recent"
2,3,"one",1209,198000,164,"0","0","1","0","0","SINGLE_FAMILY","0",1964,"0","0",0,"Low","Old"
4,5,"two",3082,359900,117,"2","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-High","New"
4,4,"two",2799,529900,189,"0","0","0","1","0","SINGLE_FAMILY","0",1930,"0","0",0,"High","Old"
3,3,"three or more",2132,395000,185,"2","1","1","1","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-High","Recent"
2,3,"one",1794,3e+05,167,"0","0","0","0","0","SINGLE_FAMILY","0",1964,"0","0",0,"Medium-Low","Old"
3,5,"two",3264,369000,113,"0","1","1","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"Medium-High","Recent"
4,4,"two",2867,405000,141,"2","1","1","0","0","SINGLE_FAMILY","0",2015,"0","0",0,"Medium-High","New"
2,3,"one",1874,234900,125,"0","0","1","0","0","SINGLE_FAMILY","0",1865,"0","0",1,"Medium-Low","Historic"
3,3,"two",1957,264900,135,"2","1","1","0","0","SINGLE_FAMILY","0",1991,"0","0",0,"Medium-Low","Old"
3,3,"one",2060,330000,160,"0","0","0","0","0","SINGLE_FAMILY","0",2010,"0","0",0,"Medium-High","Recent"
1,1,"one",1440,179900,125,"0","1","1","0","0","SINGLE_FAMILY","0",2015,"0","0",0,"Low","New"
5,4,"three or more",4282,795000,186,"0","1","1","0","0","TOWNHOUSE","0",2010,"0","0",0,"High","Recent"
2,4,"two",1742,380000,218,"0","0","1","0","0","SINGLE_FAMILY","0",1956,"0","0",0,"Medium-High","Old"
2,3,"one",1826,109000,60,"0","0","1","0","0","SINGLE_FAMILY","0",1960,"0","0",0,"Low","Old"
2,3,"one",1162,265000,228,"2","1","1","0","0","SINGLE_FAMILY","0",1985,"0","0",0,"Medium-Low","Old"
2,4,"one",2696,245000,91,"0","0","1","0","0","SINGLE_FAMILY","0",1974,"0","0",0,"Medium-Low","Old"
2,3,"three or more",2324,325000,140,"2","1","1","0","0","SINGLE_FAMILY","0",1979,"0","0",0,"Medium-Low","Old"
6,5,"one",5444,795000,146,"0","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"High","Recent"
2,3,"one",1630,265000,163,"2","1","1","0","0","SINGLE_FAMILY","0",1971,"0","0",0,"Medium-Low","Old"
3,3,"one",2521,489900,194,"0","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"High","Recent"
2,4,"two",1751,269000,154,"0","1","1","0","0","SINGLE_FAMILY","0",1949,"0","0",0,"Medium-Low","Old"
3,3,"one",1750,549000,314,"0","0","0","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
2,3,"one",1400,399900,286,"0","1","1","0","0","SINGLE_FAMILY","0",1964,"0","0",0,"Medium-High","Old"
4,3,"two",2227,494900,222,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
3,4,"two",2033,575000,283,"2","1","1","0","0","SINGLE_FAMILY","0",2014,"0","0",0,"High","Recent"
4,4,"two",2141,4e+05,187,"1","1","1","0","0","SINGLE_FAMILY","0",1992,"0","0",0,"Medium-High","Old"
4,4,"two",3703,749900,203,"0","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"High","Recent"
3,4,"one",2392,339000,142,"3 or more","1","1","0","0","SINGLE_FAMILY","0",1998,"0","0",0,"Medium-High","Recent"
4,3,"three or more",1600,312000,195,"1","1","1","0","1","TOWNHOUSE","0",2005,"0","0",0,"Medium-Low","Recent"
3,3,"one",3306,311900,94,"0","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"Medium-Low","Old"
2,2,"one",1418,3e+05,212,"0","0","0","0","1","CONDO","0",1995,"0","0",0,"Medium-Low","Recent"
6,6,"three or more",5145,599000,116,"0","1","1","0","0","SINGLE_FAMILY","0",1989,"0","0",0,"High","Old"
3,4,"two",2218,319900,144,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-Low","New"
3,4,"two",4040,399000,99,"0","1","1","0","0","SINGLE_FAMILY","0",1900,"0","0",0,"Medium-High","Historic"
2,3,"one",1296,295000,228,"0","0","0","0","0","SINGLE_FAMILY","0",1996,"0","0",0,"Medium-Low","Recent"
4,4,"two",3842,540000,141,"0","1","0","0","0","SINGLE_FAMILY","0",1994,"0","0",0,"High","Old"
4,4,"three or more",2470,592545,240,"2","1","1","0","0","TOWNHOUSE","1",2020,"0","0",0,"High","New"
4,3,"three or more",2040,549000,269,"2","1","1","0","0","TOWNHOUSE","0",2011,"0","0",0,"High","Recent"
3,3,"two",2152,449000,209,"2","1","1","0","1","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-High","Recent"
2,3,"one",1680,236000,140,"0","0","1","0","1","SINGLE_FAMILY","0",1990,"0","0",0,"Medium-Low","Old"
2,4,"one",2160,369900,171,"0","0","1","0","0","SINGLE_FAMILY","0",1968,"0","0",0,"Medium-High","Old"
4,5,"two",3400,535000,157,"2","1","1","0","1","SINGLE_FAMILY","0",2016,"0","0",0,"High","New"
3,3,"two",2950,499000,169,"0","1","1","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"High","Old"
2,3,"one",2445,225000,92,"3 or more","1","1","0","1","SINGLE_FAMILY","0",1964,"0","0",0,"Low","Old"
5,4,"two",1994,329900,165,"0","0","0","1","0","SINGLE_FAMILY","0",2009,"0","0",0,"Medium-Low","Recent"
3,3,"two",1302,215000,165,"2","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Low","Recent"
3,4,"two",2094,332000,159,"0","1","1","0","0","SINGLE_FAMILY","0",1996,"0","0",0,"Medium-High","Recent"
4,4,"two",3460,540000,156,"2","1","1","1","1","SINGLE_FAMILY","0",1997,"0","0",0,"High","Recent"
2,3,"one",1580,642402,407,"2","1","1","0","0","SINGLE_FAMILY","0",1959,"0","0",0,"High","Old"
2,3,"one",2589,439900,170,"2","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-High","Recent"
2,3,"two",1115,230000,206,"2","1","1","0","0","SINGLE_FAMILY","0",1990,"0","0",0,"Medium-Low","Old"
3,4,"three or more",2603,490000,188,"0","1","0","0","0","SINGLE_FAMILY","0",1961,"0","0",0,"High","Old"
3,3,"three or more",2128,416000,195,"2","1","1","0","1","TOWNHOUSE","0",2002,"0","0",0,"Medium-High","Recent"
4,5,"one",3922,625000,159,"0","1","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"High","Old"
3,4,"one",2488,175000,70,"0","0","0","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"Low","Recent"
4,4,"two",2475,415000,168,"0","1","1","1","0","SINGLE_FAMILY","0",2000,"0","0",0,"Medium-High","Recent"
2,3,"one",1092,325000,298,"1","1","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Medium-Low","Old"
2,5,"two",2561,779000,304,"0","0","0","0","0","SINGLE_FAMILY","0",1920,"0","0",1,"High","Historic"
4,5,"three or more",3298,475000,144,"2","1","1","0","1","SINGLE_FAMILY","0",1998,"0","0",0,"Medium-High","Recent"
1,2,"one",826,75000,91,"0","0","0","0","0","SINGLE_FAMILY","0",1953,"0","0",0,"Low","Old"
1,3,"two",1537,399900,260,"0","1","0","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Medium-High","Old"
2,2,"one",1454,255000,175,"1","1","1","0","0","CONDO","0",1975,"0","0",0,"Medium-Low","Old"
1,3,"one",704,22900,33,"0","0","1","0","0","SINGLE_FAMILY","0",1964,"0","0",0,"Low","Old"
4,5,"three or more",3700,475000,128,"2","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-High","New"
4,4,"three or more",4507,5e+05,111,"0","1","1","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"High","Old"
3,3,"two",2142,375000,175,"2","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"Medium-High","Old"
5,5,"two",3900,399900,103,"2","1","1","0","0","SINGLE_FAMILY","1",2020,"0","0",0,"Medium-High","New"
4,5,"two",3972,474500,119,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
3,4,"two",3297,289900,88,"2","1","1","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"Medium-Low","Old"
4,5,"two",3160,850000,269,"0","1","1","1","1","SINGLE_FAMILY","0",1996,"0","0",0,"High","Recent"
1,2,"one",987,239900,243,"0","0","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Medium-Low","Old"
3,5,"two",3264,320000,98,"0","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-Low","New"
2,3,"one",1593,239000,150,"2","1","1","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"Medium-Low","Old"
2,3,"one",1720,670000,390,"2","1","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"High","Old"
7,5,"two",7161,1250000,175,"0","1","1","1","1","SINGLE_FAMILY","0",2005,"0","0",1,"High","Recent"
4,5,"two",4014,650000,162,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2014,"0","0",0,"High","Recent"
2,3,"one",2212,440000,199,"0","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-High","Recent"
3,4,"two",2206,384900,174,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
